"","ypchtotcor","v13","v29","p6"
"1064",227420,1,NA,7
"1065",227420,1,NA,7
"1066",227420,1,NA,7
"1067",227420,1,NA,7
"1068",227420,1,NA,7
"1069",227420,1,NA,7
"1070",227420,1,NA,7
"1071",227123,1,NA,1
"1072",601459,1,NA,2
"1073",601459,1,NA,2
"1074",422106,1,NA,6
"1075",422106,1,NA,6
"1076",422106,1,NA,6
"1077",422106,1,NA,6
"1078",422106,1,NA,6
"1079",422106,1,NA,6
"1080",246737,2,NA,3
"1081",246737,2,NA,3
"1082",246737,2,NA,3
"1083",0,2,NA,1
"1084",675000,2,NA,1
"1085",116667,2,1,7
"1086",116667,2,1,7
"1087",116667,2,1,7
"1088",210502,1,NA,5
"1089",210502,1,NA,5
"1090",210502,1,NA,5
"1091",210502,1,NA,5
"1092",210502,1,NA,5
"1093",1e+05,2,NA,3
"1094",1e+05,2,NA,3
"1095",1e+05,2,NA,3
"1096",460000,2,NA,1
"1097",93333,2,NA,3
"1098",93333,2,NA,3
"1099",93333,2,NA,3
"1100",295528,2,NA,3
"1101",295528,2,NA,3
"1102",295528,2,NA,3
"1103",1638418,1,NA,2
"1104",1638418,1,NA,2
"1105",550000,1,NA,3
"1106",550000,1,NA,3
"1107",550000,1,NA,3
"1108",462500,2,NA,2
"1109",462500,2,NA,2
"1110",686459,1,NA,4
"1111",686459,1,NA,4
"1112",686459,1,NA,4
"1113",686459,1,NA,4
"1114",322187,2,NA,4
"1115",322187,2,NA,4
"1116",322187,2,NA,4
"1117",322187,2,NA,4
"1118",666667,2,NA,3
"1119",666667,2,NA,3
"1120",666667,2,NA,3
"1121",1225000,1,NA,2
"1122",1225000,1,NA,2
"1123",1550000,1,NA,1
"1124",671111,1,NA,3
"1125",671111,1,NA,3
"1126",671111,1,NA,3
"1127",591667,1,NA,3
"1128",591667,1,NA,3
"1129",591667,1,NA,3
"1130",890278,1,NA,3
"1131",890278,1,NA,3
"1132",890278,1,NA,3
"1133",79167,2,NA,4
"1134",79167,2,NA,4
"1135",79167,2,NA,4
"1136",79167,2,NA,4
"1137",206459,3,NA,4
"1138",206459,3,NA,4
"1139",206459,3,NA,4
"1140",206459,3,NA,4
"1141",312578,1,NA,4
"1142",312578,1,NA,4
"1143",312578,1,NA,4
"1144",312578,1,NA,4
"1145",408052,2,NA,2
"1146",408052,2,NA,2
"1147",118120,1,2,8
"1148",118120,1,2,8
"1149",118120,1,2,8
"1150",118120,1,2,8
"1151",118120,1,2,8
"1152",118120,1,2,8
"1153",204167,1,99,8
"1154",204167,1,99,8
"1155",620000,1,NA,1
"1156",350000,2,NA,1
"1157",361761,1,NA,3
"1158",361761,1,NA,3
"1159",361761,1,NA,3
"1160",1470833,2,NA,1
"1161",144385,2,NA,3
"1162",144385,2,NA,3
"1163",144385,2,NA,3
"1164",123778,2,NA,3
"1165",123778,2,NA,3
"1166",123778,2,NA,3
"1167",1069999,3,NA,1
"1168",859044,1,NA,2
"1169",859044,1,NA,2
"1170",208403,2,NA,6
"1171",208403,2,NA,6
"1172",208403,2,NA,6
"1173",208403,2,NA,6
"1174",208403,2,NA,6
"1175",208403,2,NA,6
"1176",135000,2,NA,2
"1177",135000,2,NA,2
"1178",757500,3,NA,2
"1179",757500,3,NA,2
"1180",360001,3,NA,1
"1181",360558,2,NA,2
"1182",360558,2,NA,2
"1183",95872,2,NA,4
"1184",95872,2,NA,4
"1185",95872,2,NA,4
"1186",95872,2,NA,4
"1187",375000,3,NA,3
"1188",375000,3,NA,3
"1189",375000,3,NA,3
"1190",455000,10,NA,1
"1191",242429,1,NA,7
"1192",242429,1,NA,7
"1193",242429,1,NA,7
"1194",242429,1,NA,7
"1195",242429,1,NA,7
"1196",242429,1,NA,7
"1197",242429,1,NA,7
"1198",340000,1,NA,4
"1199",340000,1,NA,4
"1200",340000,1,NA,4
"1201",340000,1,NA,4
"1202",63542,2,NA,2
"1203",63542,2,NA,2
"1204",133333,2,NA,3
"1205",133333,2,NA,3
"1206",133333,2,NA,3
"1207",159546,2,NA,1
"1208",295750,1,NA,2
"1209",295750,1,NA,2
"1210",230423,1,2,6
"1211",230423,1,2,6
"1212",230423,1,2,6
"1213",180556,2,NA,3
"1214",180556,2,NA,3
"1215",180556,2,NA,3
"1216",152084,3,NA,2
"1217",152084,3,NA,2
"1218",514667,9,2,8
"1219",290453,1,99,8
"1220",290453,1,99,8
"1221",290453,1,99,8
"1222",290453,1,99,8
"1223",290453,1,99,8
"1224",290453,1,99,8
"1225",262140,3,NA,4
"1226",262140,3,NA,4
"1227",262140,3,NA,4
"1228",262140,3,NA,4
"1229",365000,1,1,4
"1230",0,2,NA,1
"1231",293056,1,NA,3
"1232",293056,1,NA,3
"1233",293056,1,NA,3
"1234",416994,1,NA,4
"1235",416994,1,NA,4
"1236",416994,1,NA,4
"1237",416994,1,NA,4
"1238",192500,1,NA,3
"1239",192500,1,NA,3
"1240",192500,1,NA,3
"1241",217500,1,NA,4
"1242",217500,1,NA,4
"1243",217500,1,NA,4
"1244",217500,1,NA,4
"1245",129729,2,NA,6
"1246",129729,2,NA,6
"1247",129729,2,NA,6
"1248",129729,2,NA,6
"1249",129729,2,NA,6
"1250",129729,2,NA,6
"1251",486667,1,NA,3
"1252",486667,1,NA,3
"1253",486667,1,NA,3
"1254",161578,1,NA,2
"1255",161578,1,NA,2
"1256",335379,9,NA,2
"1257",335379,9,NA,2
"1258",104083,2,NA,5
"1259",104083,2,NA,5
"1260",104083,2,NA,5
"1261",104083,2,NA,5
"1262",104083,2,NA,5
"1263",447754,2,NA,4
"1264",447754,2,NA,4
"1265",447754,2,NA,4
"1266",447754,2,NA,4
"1267",2e+05,2,NA,1
"1268",79406,1,NA,5
"1269",79406,1,NA,5
"1270",79406,1,NA,5
"1271",79406,1,NA,5
"1272",79406,1,NA,5
"1273",504253,3,NA,1
"1274",114702,2,NA,5
"1275",114702,2,NA,5
"1276",114702,2,NA,5
"1277",114702,2,NA,5
"1278",114702,2,NA,5
"1279",360951,1,NA,3
"1280",360951,1,NA,3
"1281",360951,1,NA,3
"1282",432500,3,NA,2
"1283",432500,3,NA,2
"1284",180324,1,NA,4
"1285",180324,1,NA,4
"1286",180324,1,NA,4
"1287",180324,1,NA,4
"1288",289583,3,NA,3
"1289",289583,3,NA,3
"1290",289583,3,NA,3
"1291",54609,2,NA,7
"1292",54609,2,NA,7
"1293",54609,2,NA,7
"1294",54609,2,NA,7
"1295",54609,2,NA,7
"1296",54609,2,NA,7
"1297",54609,2,NA,7
"1298",211667,3,NA,3
"1299",211667,3,NA,3
"1300",211667,3,NA,3
"1301",396250,1,NA,2
"1302",396250,1,NA,2
"1303",66521,2,NA,6
"1304",66521,2,NA,6
"1305",66521,2,NA,6
"1306",66521,2,NA,6
"1307",66521,2,NA,6
"1308",66521,2,NA,6
"1309",521667,1,NA,5
"1310",521667,1,NA,5
"1311",521667,1,NA,5
"1312",521667,1,NA,5
"1313",521667,1,NA,5
"1314",136549,1,NA,6
"1315",136549,1,NA,6
"1316",136549,1,NA,6
"1317",136549,1,NA,6
"1318",136549,1,NA,6
"1319",136549,1,NA,6
"1320",103333,2,NA,6
"1321",103333,2,NA,6
"1322",103333,2,NA,6
"1323",103333,2,NA,6
"1324",103333,2,NA,6
"1325",103333,2,NA,6
"1326",142028,2,1,5
"1327",142028,2,1,5
"1328",145556,2,NA,3
"1329",145556,2,NA,3
"1330",145556,2,NA,3
"1331",136111,1,NA,6
"1332",136111,1,NA,6
"1333",136111,1,NA,6
"1334",136111,1,NA,6
"1335",136111,1,NA,6
"1336",136111,1,NA,6
"1337",592518,1,NA,2
"1338",592518,1,NA,2
"1339",2e+05,2,NA,4
"1340",2e+05,2,NA,4
"1341",2e+05,2,NA,4
"1342",2e+05,2,NA,4
"1343",248084,9,NA,3
"1344",248084,9,NA,3
"1345",248084,9,NA,3
"1346",385000,1,NA,4
"1347",385000,1,NA,4
"1348",385000,1,NA,4
"1349",385000,1,NA,4
"1350",455190,1,NA,2
"1351",455190,1,NA,2
"1352",258479,2,NA,4
"1353",258479,2,NA,4
"1354",258479,2,NA,4
"1355",258479,2,NA,4
"1356",276056,2,NA,3
"1357",276056,2,NA,3
"1358",276056,2,NA,3
"1359",198065,3,NA,4
"1360",198065,3,NA,4
"1361",198065,3,NA,4
"1362",198065,3,NA,4
"1363",165625,2,NA,4
"1364",165625,2,NA,4
"1365",165625,2,NA,4
"1366",165625,2,NA,4
"1367",656868,3,NA,3
"1368",656868,3,NA,3
"1369",656868,3,NA,3
"1370",70000,2,NA,5
"1371",70000,2,NA,5
"1372",70000,2,NA,5
"1373",70000,2,NA,5
"1374",70000,2,NA,5
"1375",451595,1,NA,4
"1376",451595,1,NA,4
"1377",451595,1,NA,4
"1378",451595,1,NA,4
"1379",373486,1,NA,9
"1380",373486,1,NA,9
"1381",373486,1,NA,9
"1382",373486,1,NA,9
"1383",373486,1,NA,9
"1384",373486,1,NA,9
"1385",373486,1,NA,9
"1386",373486,1,NA,9
"1387",373486,1,NA,9
"1388",431667,3,NA,4
"1389",431667,3,NA,4
"1390",431667,3,NA,4
"1391",431667,3,NA,4
"1392",186380,1,NA,4
"1393",186380,1,NA,4
"1394",186380,1,NA,4
"1395",186380,1,NA,4
"1396",222223,3,3,6
"1397",222223,3,3,6
"1398",222223,3,3,6
"1399",222223,3,3,6
"1400",222223,3,3,6
"1401",464167,3,NA,1
"1402",202341,1,NA,4
"1403",202341,1,NA,4
"1404",202341,1,NA,4
"1405",202341,1,NA,4
"1406",195333,1,NA,3
"1407",195333,1,NA,3
"1408",195333,1,NA,3
"1409",278038,9,NA,3
"1410",278038,9,NA,3
"1411",278038,9,NA,3
"1412",289220,1,NA,7
"1413",289220,1,NA,7
"1414",289220,1,NA,7
"1415",289220,1,NA,7
"1416",289220,1,NA,7
"1417",289220,1,NA,7
"1418",289220,1,NA,7
"1419",217136,3,NA,4
"1420",217136,3,NA,4
"1421",217136,3,NA,4
"1422",217136,3,NA,4
"1423",214385,3,NA,3
"1424",214385,3,NA,3
"1425",214385,3,NA,3
"1426",305034,1,NA,3
"1427",305034,1,NA,3
"1428",305034,1,NA,3
"1429",20834,2,NA,2
"1430",20834,2,NA,2
"1431",180479,2,2,10
"1432",180479,2,2,10
"1433",180479,2,2,10
"1434",180479,2,2,10
"1435",350000,2,6,2
"1436",640000,1,NA,1
"1437",413479,1,NA,4
"1438",413479,1,NA,4
"1439",413479,1,NA,4
"1440",413479,1,NA,4
"1441",94833,2,NA,3
"1442",94833,2,NA,3
"1443",94833,2,NA,3
"1444",320000,3,NA,6
"1445",320000,3,NA,6
"1446",320000,3,NA,6
"1447",320000,3,NA,6
"1448",320000,3,NA,6
"1449",320000,3,NA,6
"1450",362176,1,NA,4
"1451",362176,1,NA,4
"1452",362176,1,NA,4
"1453",362176,1,NA,4
"1454",53333,2,NA,6
"1455",53333,2,NA,6
"1456",53333,2,NA,6
"1457",53333,2,NA,6
"1458",53333,2,NA,6
"1459",53333,2,NA,6
"1460",150625,2,NA,2
"1461",150625,2,NA,2
"1462",351273,2,NA,2
"1463",351273,2,NA,2
"1464",182690,2,NA,2
"1465",182690,2,NA,2
"1466",155514,2,NA,5
"1467",155514,2,NA,5
"1468",155514,2,NA,5
"1469",155514,2,NA,5
"1470",155514,2,NA,5
"1471",726116,1,NA,3
"1472",726116,1,NA,3
"1473",726116,1,NA,3
"1474",434982,2,NA,1
"1475",406155,1,NA,4
"1476",406155,1,NA,4
"1477",406155,1,NA,4
"1478",406155,1,NA,4
"1479",463874,2,NA,1
"1480",681294,2,NA,2
"1481",681294,2,NA,2
"1482",398515,2,NA,2
"1483",398515,2,NA,2
"1484",2e+05,2,NA,2
"1485",2e+05,2,NA,2
"1486",438750,2,NA,2
"1487",438750,2,NA,2
"1488",257472,3,NA,6
"1489",257472,3,NA,6
"1490",257472,3,NA,6
"1491",257472,3,NA,6
"1492",257472,3,NA,6
"1493",257472,3,NA,6
"1494",697982,1,NA,1
"1495",152747,2,NA,6
"1496",152747,2,NA,6
"1497",152747,2,NA,6
"1498",152747,2,NA,6
"1499",152747,2,NA,6
"1500",152747,2,NA,6
"1501",229292,2,NA,2
"1502",229292,2,NA,2
"1503",500,2,NA,5
"1504",500,2,NA,5
"1505",500,2,NA,5
"1506",500,2,NA,5
"1507",500,2,NA,5
"1508",474583,1,NA,8
"1509",474583,1,NA,8
"1510",474583,1,NA,8
"1511",474583,1,NA,8
"1512",474583,1,NA,8
"1513",474583,1,NA,8
"1514",474583,1,NA,8
"1515",474583,1,NA,8
"1516",138654,3,1,4
"1517",138654,3,1,4
"1518",505000,3,NA,2
"1519",505000,3,NA,2
"1520",272000,1,NA,2
"1521",272000,1,NA,2
"1522",441856,3,1,4
"1523",441856,3,1,4
"1524",223807,3,99,4
"1525",223807,3,99,4
"1526",283203,1,NA,4
"1527",283203,1,NA,4
"1528",283203,1,NA,4
"1529",283203,1,NA,4
"1530",268784,1,NA,3
"1531",268784,1,NA,3
"1532",268784,1,NA,3
"1533",232251,1,NA,3
"1534",232251,1,NA,3
"1535",232251,1,NA,3
"1536",209775,1,NA,5
"1537",209775,1,NA,5
"1538",209775,1,NA,5
"1539",209775,1,NA,5
"1540",209775,1,NA,5
"1541",390960,1,NA,2
"1542",390960,1,NA,2
"1543",1030000,1,1,2
"1544",132640,2,NA,2
"1545",132640,2,NA,2
"1546",341374,9,NA,1
"1547",340833,2,NA,3
"1548",340833,2,NA,3
"1549",340833,2,NA,3
"1550",320000,2,NA,1
"1551",471208,1,NA,4
"1552",471208,1,NA,4
"1553",471208,1,NA,4
"1554",471208,1,NA,4
"1555",260000,1,NA,5
"1556",260000,1,NA,5
"1557",260000,1,NA,5
"1558",260000,1,NA,5
"1559",260000,1,NA,5
"1560",80834,2,NA,2
"1561",80834,2,NA,2
"1562",1195834,2,NA,2
"1563",1195834,2,NA,2
"1564",417729,1,2,6
"1565",417729,1,2,6
"1566",623889,1,NA,3
"1567",623889,1,NA,3
"1568",623889,1,NA,3
"1569",303750,1,NA,4
"1570",303750,1,NA,4
"1571",303750,1,NA,4
"1572",303750,1,NA,4
"1573",403490,1,NA,2
"1574",403490,1,NA,2
"1575",239368,1,NA,6
"1576",239368,1,NA,6
"1577",239368,1,NA,6
"1578",239368,1,NA,6
"1579",239368,1,NA,6
"1580",239368,1,NA,6
"1581",378889,1,NA,3
"1582",378889,1,NA,3
"1583",378889,1,NA,3
"1584",10000,2,NA,4
"1585",10000,2,NA,4
"1586",10000,2,NA,4
"1587",10000,2,NA,4
"1588",457167,2,NA,1
"1589",90000,2,NA,1
"1590",52149,3,3,5
"1591",52149,3,3,5
"1592",52149,3,3,5
"1593",250000,2,NA,4
"1594",250000,2,NA,4
"1595",250000,2,NA,4
"1596",250000,2,NA,4
"1597",770000,1,NA,1
"1598",411542,2,NA,2
"1599",411542,2,NA,2
"1600",2651666,1,1,2
"1601",328333,2,NA,1
"1602",0,2,NA,3
"1603",0,2,NA,3
"1604",0,2,NA,3
"1605",1200000,9,1,3
"1606",1375000,3,NA,2
"1607",1375000,3,NA,2
"1608",422222,2,NA,3
"1609",422222,2,NA,3
"1610",422222,2,NA,3
"1611",540000,2,NA,1
"1612",478333,1,NA,3
"1613",478333,1,NA,3
"1614",478333,1,NA,3
"1615",707582,1,NA,3
"1616",707582,1,NA,3
"1617",707582,1,NA,3
"1618",444250,1,NA,2
"1619",444250,1,NA,2
"1620",1900000,1,NA,2
"1621",1900000,1,NA,2
"1622",208611,1,NA,3
"1623",208611,1,NA,3
"1624",208611,1,NA,3
"1625",176667,2,1,20
"1626",176667,2,1,20
"1627",150000,2,NA,3
"1628",150000,2,NA,3
"1629",150000,2,NA,3
"1630",575000,1,NA,4
"1631",575000,1,NA,4
"1632",575000,1,NA,4
"1633",575000,1,NA,4
"1634",282083,2,4,7
"1635",282083,2,4,7
"1636",282083,2,4,7
"1637",282083,2,4,7
"1638",1190000,1,NA,1
"1639",341237,9,3,4
"1640",341237,9,3,4
"1641",341237,9,3,4
"1642",778637,1,NA,3
"1643",778637,1,NA,3
"1644",778637,1,NA,3
"1645",1950000,1,NA,2
"1646",1950000,1,NA,2
"1647",246988,2,NA,7
"1648",246988,2,NA,7
"1649",246988,2,NA,7
"1650",246988,2,NA,7
"1651",246988,2,NA,7
"1652",246988,2,NA,7
"1653",246988,2,NA,7
"1654",1374166,2,NA,1
"1655",358195,1,NA,6
"1656",358195,1,NA,6
"1657",358195,1,NA,6
"1658",358195,1,NA,6
"1659",358195,1,NA,6
"1660",358195,1,NA,6
"1661",363025,1,NA,6
"1662",363025,1,NA,6
"1663",363025,1,NA,6
"1664",363025,1,NA,6
"1665",363025,1,NA,6
"1666",363025,1,NA,6
"1667",1e+07,2,NA,1
"1668",3e+05,1,NA,2
"1669",3e+05,1,NA,2
"1670",267678,1,NA,5
"1671",267678,1,NA,5
"1672",267678,1,NA,5
"1673",267678,1,NA,5
"1674",267678,1,NA,5
"1675",655000,1,2,3
"1676",655000,1,2,3
"1677",4e+05,1,99,3
"1678",652500,1,NA,5
"1679",652500,1,NA,5
"1680",652500,1,NA,5
"1681",652500,1,NA,5
"1682",652500,1,NA,5
"1683",1e+06,1,NA,6
"1684",1e+06,1,NA,6
"1685",NA,1,NA,6
"1686",1e+06,1,NA,6
"1687",1e+06,1,NA,6
"1688",1e+06,1,NA,6
"1689",146872,1,NA,5
"1690",146872,1,NA,5
"1691",146872,1,NA,5
"1692",146872,1,NA,5
"1693",146872,1,NA,5
"1694",873333,1,NA,3
"1695",873333,1,NA,3
"1696",873333,1,NA,3
"1697",877500,1,NA,2
"1698",877500,1,NA,2
"1699",470584,1,NA,2
"1700",470584,1,NA,2
"1701",133899,2,NA,6
"1702",133899,2,NA,6
"1703",133899,2,NA,6
"1704",133899,2,NA,6
"1705",133899,2,NA,6
"1706",133899,2,NA,6
"1707",1e+05,1,NA,3
"1708",1e+05,1,NA,3
"1709",1e+05,1,NA,3
"1710",287859,1,3,5
"1711",287859,1,3,5
"1712",287859,1,3,5
"1713",287859,1,3,5
"1714",743750,1,NA,6
"1715",743750,1,NA,6
"1716",743750,1,NA,6
"1717",743750,1,NA,6
"1718",743750,1,NA,6
"1719",743750,1,NA,6
"1720",950694,2,NA,3
"1721",950694,2,NA,3
"1722",950694,2,NA,3
"1723",123262,2,NA,3
"1724",123262,2,NA,3
"1725",123262,2,NA,3
"1726",601750,2,NA,2
"1727",601750,2,NA,2
"1728",2e+05,2,NA,4
"1729",2e+05,2,NA,4
"1730",2e+05,2,NA,4
"1731",2e+05,2,NA,4
"1732",253284,1,NA,6
"1733",253284,1,NA,6
"1734",253284,1,NA,6
"1735",253284,1,NA,6
"1736",253284,1,NA,6
"1737",253284,1,NA,6
"1738",514179,1,NA,2
"1739",514179,1,NA,2
"1740",0,2,NA,3
"1741",0,2,NA,3
"1742",0,2,NA,3
"1743",389749,1,NA,5
"1744",389749,1,NA,5
"1745",389749,1,NA,5
"1746",389749,1,NA,5
"1747",389749,1,NA,5
"1748",187500,2,NA,4
"1749",187500,2,NA,4
"1750",187500,2,NA,4
"1751",187500,2,NA,4
"1752",458187,1,2,3
"1753",458187,1,2,3
"1754",641000,1,NA,3
"1755",641000,1,NA,3
"1756",641000,1,NA,3
"1757",1690000,1,NA,2
"1758",1690000,1,NA,2
"1759",429044,1,NA,2
"1760",429044,1,NA,2
"1761",601389,1,NA,3
"1762",601389,1,NA,3
"1763",601389,1,NA,3
"1764",6e+05,3,NA,1
"1765",494833,1,NA,5
"1766",494833,1,NA,5
"1767",494833,1,NA,5
"1768",494833,1,NA,5
"1769",494833,1,NA,5
"1770",133333,2,NA,6
"1771",133333,2,NA,6
"1772",133333,2,NA,6
"1773",133333,2,NA,6
"1774",133333,2,NA,6
"1775",133333,2,NA,6
"1776",681250,1,NA,4
"1777",681250,1,NA,4
"1778",681250,1,NA,4
"1779",681250,1,NA,4
"1780",486667,1,NA,3
"1781",486667,1,NA,3
"1782",486667,1,NA,3
"1783",371667,1,NA,5
"1784",371667,1,NA,5
"1785",371667,1,NA,5
"1786",371667,1,NA,5
"1787",371667,1,NA,5
"1788",107084,1,2,3
"1789",107084,1,2,3
"1790",372500,2,1,3
"1791",839231,1,NA,2
"1792",839231,1,NA,2
"1793",520000,1,NA,1
"1794",471389,1,NA,3
"1795",471389,1,NA,3
"1796",471389,1,NA,3
"1797",391667,1,NA,4
"1798",391667,1,NA,4
"1799",391667,1,NA,4
"1800",391667,1,NA,4
"1801",406468,1,NA,7
"1802",406468,1,NA,7
"1803",406468,1,NA,7
"1804",406468,1,NA,7
"1805",406468,1,NA,7
"1806",406468,1,NA,7
"1807",406468,1,NA,7
"1808",1877778,1,NA,3
"1809",1877778,1,NA,3
"1810",1877778,1,NA,3
"1811",454167,1,NA,1
"1812",833334,2,NA,2
"1813",833334,2,NA,2
"1814",477500,1,NA,4
"1815",477500,1,NA,4
"1816",477500,1,NA,4
"1817",477500,1,NA,4
"1818",652111,9,NA,3
"1819",652111,9,NA,3
"1820",652111,9,NA,3
"1821",433190,1,NA,7
"1822",433190,1,NA,7
"1823",433190,1,NA,7
"1824",433190,1,NA,7
"1825",433190,1,NA,7
"1826",433190,1,NA,7
"1827",433190,1,NA,7
"1828",499000,1,NA,2
"1829",499000,1,NA,2
"1830",175000,1,NA,2
"1831",175000,1,NA,2
"1832",335417,3,NA,2
"1833",335417,3,NA,2
"1834",176042,2,4,15
"1835",176042,2,4,15
"1836",176042,2,4,15
"1837",176042,2,4,15
"1838",1070614,1,NA,5
"1839",1070614,1,NA,5
"1840",1070614,1,NA,5
"1841",1070614,1,NA,5
"1842",1070614,1,NA,5
"1843",66333,2,NA,5
"1844",66333,2,NA,5
"1845",66333,2,NA,5
"1846",66333,2,NA,5
"1847",66333,2,NA,5
"1848",966389,1,NA,3
"1849",966389,1,NA,3
"1850",966389,1,NA,3
"1851",890000,2,NA,1
"1852",2125000,1,NA,3
"1853",2125000,1,NA,3
"1854",2125000,1,NA,3
"1855",240000,3,NA,4
"1856",240000,3,NA,4
"1857",240000,3,NA,4
"1858",240000,3,NA,4
"1859",653000,3,NA,2
"1860",653000,3,NA,2
"1861",365379,1,NA,2
"1862",365379,1,NA,2
"1863",368306,1,NA,2
"1864",368306,1,NA,2
"1865",388542,3,NA,4
"1866",388542,3,NA,4
"1867",388542,3,NA,4
"1868",388542,3,NA,4
"1869",1504167,1,NA,2
"1870",1504167,1,NA,2
"1871",1240000,9,NA,1
"1872",183767,3,NA,5
"1873",183767,3,NA,5
"1874",183767,3,NA,5
"1875",183767,3,NA,5
"1876",183767,3,NA,5
"1877",438584,2,NA,2
"1878",438584,2,NA,2
"1879",450000,1,NA,1
"1880",94896,2,NA,4
"1881",94896,2,NA,4
"1882",94896,2,NA,4
"1883",94896,2,NA,4
"1884",1200000,1,NA,1
"1885",754735,1,NA,3
"1886",754735,1,NA,3
"1887",754735,1,NA,3
"1888",292500,9,NA,1
"1889",468046,1,NA,2
"1890",468046,1,NA,2
"1891",129167,2,NA,3
"1892",129167,2,NA,3
"1893",129167,2,NA,3
"1894",380167,1,NA,2
"1895",380167,1,NA,2
"1896",1815000,1,NA,1
"1897",1348333,2,NA,3
"1898",1348333,2,NA,3
"1899",1348333,2,NA,3
"1900",2466667,9,NA,2
"1901",2466667,9,NA,2
"1902",440000,3,NA,5
"1903",440000,3,NA,5
"1904",440000,3,NA,5
"1905",440000,3,NA,5
"1906",440000,3,NA,5
"1907",786743,2,NA,3
"1908",786743,2,NA,3
"1909",786743,2,NA,3
"1910",448000,2,NA,10
"1911",448000,2,NA,10
"1912",448000,2,NA,10
"1913",448000,2,NA,10
"1914",448000,2,NA,10
"1915",448000,2,NA,10
"1916",448000,2,NA,10
"1917",448000,2,NA,10
"1918",448000,2,NA,10
"1919",448000,2,NA,10
"1920",1620833,1,NA,4
"1921",1620833,1,NA,4
"1922",1620833,1,NA,4
"1923",1620833,1,NA,4
"1924",260000,2,NA,2
"1925",260000,2,NA,2
"1926",9e+05,2,NA,2
"1927",9e+05,2,NA,2
"1928",4275000,1,NA,2
"1929",4275000,1,NA,2
"1930",341804,9,NA,6
"1931",341804,9,NA,6
"1932",341804,9,NA,6
"1933",341804,9,NA,6
"1934",341804,9,NA,6
"1935",341804,9,NA,6
"1936",1001584,1,NA,4
"1937",1001584,1,NA,4
"1938",1001584,1,NA,4
"1939",1001584,1,NA,4
"1940",335000,1,NA,5
"1941",335000,1,NA,5
"1942",335000,1,NA,5
"1943",335000,1,NA,5
"1944",335000,1,NA,5
"1945",460442,1,NA,4
"1946",460442,1,NA,4
"1947",460442,1,NA,4
"1948",460442,1,NA,4
"1949",483333,1,NA,3
"1950",483333,1,NA,3
"1951",483333,1,NA,3
"1952",163542,1,NA,4
"1953",163542,1,NA,4
"1954",163542,1,NA,4
"1955",163542,1,NA,4
"1956",234368,1,NA,5
"1957",234368,1,NA,5
"1958",234368,1,NA,5
"1959",234368,1,NA,5
"1960",234368,1,NA,5
"1961",1483333,2,NA,1
"1962",1128944,2,NA,3
"1963",1128944,2,NA,3
"1964",1128944,2,NA,3
"1965",1631676,1,NA,3
"1966",1631676,1,NA,3
"1967",1631676,1,NA,3
"1968",1158333,1,NA,3
"1969",1158333,1,NA,3
"1970",1158333,1,NA,3
"1971",3100000,1,NA,1
"1972",1100000,1,NA,2
"1973",1100000,1,NA,2
"1974",1158208,1,NA,2
"1975",1158208,1,NA,2
"1976",386458,2,NA,4
"1977",386458,2,NA,4
"1978",386458,2,NA,4
"1979",386458,2,NA,4
"1980",395750,2,NA,2
"1981",395750,2,NA,2
"1982",1016667,1,NA,1
"1983",6e+05,1,NA,1
"1984",7416667,1,NA,1
"1985",1180000,2,NA,3
"1986",1180000,2,NA,3
"1987",1180000,2,NA,3
"1988",1238000,1,NA,1
"1989",639756,2,NA,3
"1990",639756,2,NA,3
"1991",639756,2,NA,3
"1992",694334,3,NA,2
"1993",694334,3,NA,2
"1994",1475334,1,NA,2
"1995",1475334,1,NA,2
"1996",171667,2,NA,3
"1997",171667,2,NA,3
"1998",171667,2,NA,3
"1999",1991667,1,NA,1
"2000",212778,3,NA,3
"2001",212778,3,NA,3
"2002",212778,3,NA,3
"2003",550000,2,NA,2
"2004",550000,2,NA,2
"2005",1362084,1,NA,2
"2006",1362084,1,NA,2
"2007",1923695,1,NA,3
"2008",1923695,1,NA,3
"2009",1923695,1,NA,3
"2010",590412,2,NA,2
"2011",590412,2,NA,2
"2012",212971,2,NA,4
"2013",212971,2,NA,4
"2014",212971,2,NA,4
"2015",212971,2,NA,4
"2016",1800000,2,NA,1
"2017",812084,1,NA,2
"2018",812084,1,NA,2
"2019",4e+05,1,NA,1
"2020",3525000,1,NA,2
"2021",3525000,1,NA,2
"2022",250000,3,NA,4
"2023",250000,3,NA,4
"2024",250000,3,NA,4
"2025",250000,3,NA,4
"2026",243000,1,NA,5
"2027",243000,1,NA,5
"2028",243000,1,NA,5
"2029",243000,1,NA,5
"2030",243000,1,NA,5
"2031",1015379,1,NA,1
"2032",308667,2,NA,3
"2033",308667,2,NA,3
"2034",308667,2,NA,3
"2035",218750,1,NA,8
"2036",218750,1,NA,8
"2037",218750,1,NA,8
"2038",218750,1,NA,8
"2039",218750,1,NA,8
"2040",218750,1,NA,8
"2041",218750,1,NA,8
"2042",218750,1,NA,8
"2043",1000417,1,NA,1
"2044",568327,1,NA,3
"2045",568327,1,NA,3
"2046",568327,1,NA,3
"2047",540000,1,NA,4
"2048",540000,1,NA,4
"2049",540000,1,NA,4
"2050",540000,1,NA,4
"2051",1101667,1,NA,4
"2052",1101667,1,NA,4
"2053",1101667,1,NA,4
"2054",1101667,1,NA,4
"2055",1453758,1,NA,3
"2056",1453758,1,NA,3
